 714, 714, 714, 714, 715, 715, 716, 719, 723, 724, 720, 711, 705, 702, 701, 700, 700, 700, 700, 701, 702, 703, 703, 703, 703, 703, 702, 702, 701, 701, 701, 701, 701, 701, 700, 700, 699, 699, 700, 700, 699, 698, 697, 697, 696, 695, 695, 694, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 692, 692, 692, 692, 692, 691, 691, 690, 690, 690, 690, 690, 689, 689, 689, 689, 689, 689, 689, 689, 689, 689, 689, 689, 688, 687, 687, 687, 687, 687, 687, 686, 686, 685, 685, 684, 685, 685, 685, 685, 685, 685, 685, 684, 684, 684, 684, 684, 684, 683, 683, 683, 683, 682, 682, 682, 684, 689, 697, 706, 713, 715, 716, 717, 717, 717, 716, 716;
 714, 714, 714, 715, 715, 716, 717, 720, 724, 724, 717, 708, 702, 700, 698, 698, 697, 697, 698, 699, 700, 701, 701, 701, 701, 701, 700, 700, 699, 699, 699, 699, 699, 699, 698, 697, 697, 697, 697, 697, 696, 695, 694, 694, 693, 692, 691, 691, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 689, 689, 689, 689, 689, 688, 688, 687, 687, 687, 687, 687, 687, 687, 687, 687, 686, 686, 686, 686, 686, 686, 686, 686, 685, 685, 684, 684, 683, 684, 683, 683, 683, 682, 681, 681, 681, 682, 682, 682, 682, 682, 681, 681, 680, 680, 680, 680, 680, 680, 679, 679, 679, 679, 679, 679, 680, 684, 692, 702, 710, 714, 716, 717, 717, 716, 716, 716;
 714, 714, 714, 715, 715, 716, 718, 722, 726, 723, 713, 704, 698, 697, 696, 695, 695, 695, 696, 697, 698, 698, 698, 698, 698, 698, 697, 697, 697, 697, 697, 697, 697, 696, 695, 694, 694, 694, 694, 694, 693, 692, 692, 691, 690, 689, 688, 688, 688, 688, 688, 688, 688, 688, 687, 687, 687, 687, 688, 688, 688, 688, 688, 688, 688, 688, 687, 687, 687, 687, 687, 687, 687, 686, 686, 686, 686, 685, 685, 685, 685, 685, 685, 685, 685, 685, 684, 684, 684, 684, 684, 683, 683, 683, 682, 682, 681, 681, 681, 681, 681, 680, 680, 679, 679, 679, 679, 679, 678, 678, 678, 678, 678, 678, 677, 677, 677, 677, 676, 676, 676, 676, 676, 676, 676, 677, 677, 680, 687, 697, 707, 713, 716, 717, 717, 716, 716, 716;
 714, 714, 714, 715, 715, 716, 720, 725, 727, 720, 707, 698, 694, 693, 693, 693, 693, 694, 694, 695, 695, 695, 695, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 693, 692, 691, 691, 690, 690, 690, 690, 689, 688, 687, 686, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 684, 684, 685, 685, 685, 685, 686, 686, 685, 685, 685, 684, 684, 684, 684, 684, 684, 684, 684, 684, 684, 684, 684, 684, 684, 684, 684, 683, 683, 683, 683, 682, 682, 682, 682, 681, 680, 680, 680, 679, 679, 679, 678, 678, 678, 677, 677, 677, 677, 676, 676, 676, 675, 675, 675, 675, 675, 675, 674, 673, 673, 673, 673, 672, 672, 672, 673, 673, 673, 673, 673, 674, 675, 681, 691, 703, 711, 715, 717, 717, 716, 716, 716;
 714, 714, 714, 715, 715, 717, 721, 727, 726, 714, 699, 692, 690, 690, 690, 691, 691, 691, 691, 691, 691, 691, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 689, 688, 688, 687, 687, 686, 686, 685, 684, 683, 682, 681, 681, 681, 681, 681, 681, 682, 682, 681, 681, 680, 680, 680, 681, 681, 681, 681, 681, 681, 681, 680, 680, 680, 680, 680, 680, 681, 681, 680, 680, 680, 680, 679, 679, 679, 679, 679, 678, 678, 678, 678, 678, 678, 677, 677, 676, 676, 675, 675, 675, 674, 674, 673, 673, 672, 672, 672, 672, 672, 671, 671, 671, 670, 669, 669, 669, 669, 669, 669, 668, 668, 668, 668, 668, 668, 668, 668, 668, 668, 668, 668, 668, 670, 674, 683, 697, 708, 714, 716, 716, 716, 716, 716;
 714, 714, 714, 715, 715, 718, 723, 728, 723, 707, 692, 686, 685, 685, 685, 686, 686, 686, 686, 685, 685, 684, 684, 683, 683, 683, 683, 684, 684, 684, 684, 684, 684, 684, 683, 683, 683, 682, 681, 681, 680, 679, 678, 677, 676, 676, 676, 676, 676, 676, 676, 676, 675, 675, 674, 673, 673, 673, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 675, 675, 675, 674, 674, 673, 672, 671, 671, 671, 671, 671, 670, 671, 671, 672, 672, 672, 671, 671, 671, 670, 670, 669, 669, 669, 668, 668, 667, 666, 666, 666, 666, 666, 666, 666, 665, 664, 664, 664, 664, 664, 664, 663, 663, 663, 663, 664, 664, 664, 664, 664, 664, 664, 664, 664, 663, 664, 668, 677, 691, 706, 713, 716, 716, 716, 716, 716;
 714, 714, 715, 715, 716, 719, 724, 727, 717, 699, 684, 679, 677, 677, 677, 677, 677, 676, 676, 676, 676, 675, 674, 674, 674, 674, 674, 674, 674, 675, 675, 675, 675, 675, 675, 676, 675, 675, 674, 673, 672, 671, 670, 669, 669, 669, 669, 670, 670, 670, 670, 669, 669, 668, 668, 667, 667, 667, 667, 668, 668, 668, 668, 668, 668, 668, 668, 668, 668, 668, 669, 669, 669, 669, 668, 666, 665, 664, 664, 664, 664, 664, 664, 664, 665, 666, 667, 667, 667, 667, 667, 666, 666, 666, 666, 665, 665, 664, 664, 663, 663, 663, 663, 663, 663, 662, 662, 661, 661, 661, 661, 661, 661, 661, 661, 661, 662, 662, 662, 663, 662, 662, 662, 662, 662, 661, 661, 662, 665, 674, 690, 705, 713, 716, 716, 716, 716, 716;
 714, 715, 715, 715, 716, 720, 725, 725, 711, 691, 677, 671, 669, 669, 668, 668, 667, 667, 667, 667, 667, 667, 666, 666, 666, 666, 666, 667, 667, 667, 667, 667, 668, 668, 668, 668, 669, 668, 668, 667, 666, 665, 665, 664, 664, 664, 665, 665, 666, 666, 666, 666, 665, 665, 665, 664, 664, 665, 665, 665, 665, 665, 665, 665, 666, 665, 665, 665, 665, 666, 666, 667, 667, 666, 665, 664, 663, 662, 661, 662, 662, 662, 662, 663, 665, 666, 667, 667, 667, 667, 667, 666, 666, 666, 666, 666, 665, 665, 664, 664, 663, 663, 663, 663, 663, 663, 663, 662, 662, 662, 662, 662, 663, 663, 662, 662, 663, 663, 664, 664, 663, 663, 663, 663, 662, 662, 661, 662, 666, 676, 692, 706, 714, 716, 716, 716, 716, 716;
 714, 715, 715, 715, 717, 721, 726, 724, 708, 686, 671, 666, 664, 663, 663, 662, 662, 662, 662, 663, 663, 663, 662, 662, 662, 663, 663, 664, 664, 664, 664, 664, 665, 665, 665, 665, 665, 666, 665, 665, 665, 664, 664, 664, 664, 664, 664, 665, 666, 666, 666, 666, 666, 665, 665, 666, 666, 666, 666, 666, 666, 666, 666, 666, 666, 666, 665, 665, 665, 666, 667, 667, 667, 666, 665, 665, 664, 663, 663, 663, 663, 664, 664, 666, 667, 668, 669, 669, 669, 669, 669, 669, 668, 668, 668, 668, 668, 668, 667, 667, 666, 666, 666, 666, 666, 665, 665, 665, 665, 665, 665, 665, 666, 666, 665, 665, 666, 666, 666, 666, 666, 665, 665, 665, 664, 664, 664, 665, 670, 681, 697, 709, 714, 716, 716, 716, 716, 716;
 714, 714, 715, 715, 716, 720, 725, 725, 709, 686, 670, 665, 663, 663, 662, 662, 662, 662, 662, 663, 663, 663, 664, 664, 664, 664, 664, 665, 665, 665, 665, 666, 666, 666, 666, 666, 666, 667, 667, 667, 667, 667, 667, 667, 667, 667, 668, 668, 668, 669, 669, 669, 669, 669, 668, 669, 669, 669, 669, 669, 669, 669, 669, 668, 668, 668, 667, 667, 667, 668, 668, 668, 668, 667, 667, 667, 666, 666, 666, 666, 667, 667, 668, 669, 670, 671, 671, 671, 671, 671, 671, 671, 671, 671, 671, 671, 671, 670, 670, 670, 669, 669, 669, 669, 668, 668, 668, 668, 668, 668, 668, 669, 669, 669, 669, 668, 668, 668, 668, 668, 668, 668, 668, 668, 668, 667, 667, 668, 674, 687, 701, 711, 715, 716, 716, 716, 716, 716;
 714, 714, 715, 715, 716, 719, 723, 726, 714, 692, 674, 667, 666, 665, 665, 665, 665, 665, 665, 666, 666, 666, 667, 667, 667, 667, 667, 668, 668, 668, 668, 669, 669, 669, 669, 669, 669, 670, 670, 670, 671, 671, 671, 671, 671, 671, 671, 671, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 671, 671, 671, 671, 670, 670, 670, 670, 671, 671, 670, 669, 669, 669, 669, 670, 669, 670, 670, 670, 671, 671, 672, 672, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 672, 672, 672, 671, 671, 670, 670, 670, 670, 670, 671, 671, 671, 672, 672, 672, 671, 671, 671, 671, 671, 671, 671, 671, 671, 671, 671, 671, 671, 673, 680, 692, 705, 713, 716, 716, 716, 716, 716, 716;
 714, 714, 714, 715, 715, 717, 722, 726, 719, 700, 681, 672, 669, 668, 668, 668, 668, 668, 669, 669, 669, 670, 670, 670, 670, 670, 671, 671, 671, 671, 671, 671, 672, 671, 671, 672, 672, 672, 673, 673, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 675, 674, 674, 674, 674, 674, 674, 674, 674, 674, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 672, 672, 671, 672, 672, 672, 672, 673, 673, 673, 673, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 674, 675, 675, 674, 674, 674, 673, 673, 672, 672, 673, 673, 674, 674, 674, 675, 675, 674, 674, 674, 673, 673, 673, 674, 674, 674, 674, 674, 675, 675, 675, 678, 686, 697, 708, 714, 716, 716, 716, 716, 715, 715;
 713, 714, 714, 714, 715, 716, 720, 724, 722, 707, 689, 677, 673, 672, 671, 671, 671, 671, 671, 672, 672, 672, 673, 673, 673, 673, 673, 673, 674, 674, 674, 674, 674, 674, 674, 674, 674, 675, 675, 676, 676, 676, 676, 676, 676, 676, 676, 676, 676, 676, 677, 677, 677, 677, 676, 676, 676, 676, 676, 676, 676, 676, 676, 675, 675, 675, 676, 676, 676, 676, 675, 675, 674, 674, 674, 675, 675, 675, 675, 676, 676, 676, 677, 677, 677, 676, 676, 676, 676, 676, 676, 676, 676, 676, 676, 676, 676, 677, 677, 677, 677, 676, 676, 675, 675, 675, 676, 676, 676, 677, 677, 678, 677, 677, 677, 676, 676, 676, 676, 676, 677, 677, 677, 678, 678, 678, 680, 684, 692, 703, 711, 715, 716, 716, 715, 715, 715, 715;
 713, 713, 713, 714, 715, 716, 718, 722, 723, 714, 696, 682, 677, 675, 674, 674, 674, 674, 674, 675, 675, 675, 675, 675, 675, 675, 676, 676, 676, 677, 677, 677, 677, 677, 677, 677, 677, 678, 678, 678, 678, 678, 678, 678, 679, 679, 679, 679, 679, 679, 679, 679, 679, 679, 679, 679, 678, 678, 678, 678, 678, 679, 678, 678, 678, 678, 678, 679, 679, 679, 678, 678, 678, 678, 678, 678, 678, 678, 679, 679, 680, 680, 680, 680, 680, 679, 679, 679, 679, 679, 679, 679, 679, 679, 679, 679, 679, 679, 680, 680, 680, 680, 679, 679, 679, 679, 680, 680, 680, 680, 680, 681, 681, 680, 680, 680, 680, 680, 680, 680, 680, 680, 681, 682, 682, 683, 685, 690, 699, 707, 713, 715, 716, 716, 715, 715, 715, 715;
 713, 713, 713, 714, 714, 715, 717, 720, 723, 718, 703, 688, 681, 679, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 679, 679, 679, 680, 680, 680, 680, 680, 680, 680, 680, 681, 681, 681, 681, 681, 681, 681, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 681, 681, 681, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 683, 683, 683, 684, 684, 684, 683, 683, 683, 683, 682, 682, 682, 682, 682, 683, 683, 683, 683, 683, 683, 683, 683, 684, 684, 684, 684, 684, 684, 685, 685, 684, 684, 684, 684, 684, 685, 684, 684, 684, 684, 685, 685, 685, 685, 685, 686, 687, 688, 689, 691, 697, 704, 711, 715, 716, 716, 715, 715, 715, 715, 715;
 713, 713, 713, 714, 714, 715, 716, 719, 722, 720, 708, 695, 686, 683, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 683, 683, 683, 684, 684, 684, 684, 684, 684, 684, 685, 685, 685, 685, 685, 685, 685, 685, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 685, 685, 685, 685, 686, 686, 686, 685, 685, 685, 685, 685, 685, 685, 686, 686, 686, 687, 687, 688, 688, 688, 688, 688, 688, 687, 687, 687, 687, 686, 686, 686, 686, 687, 687, 687, 688, 688, 688, 687, 687, 687, 688, 688, 688, 689, 689, 690, 690, 690, 689, 689, 689, 689, 689, 689, 689, 689, 689, 689, 690, 690, 690, 690, 690, 691, 692, 693, 694, 698, 703, 709, 713, 715, 716, 715, 715, 715, 715, 715, 715;
 713, 713, 713, 714, 714, 715, 715, 717, 720, 721, 714, 701, 692, 688, 687, 687, 687, 687, 687, 686, 686, 686, 686, 686, 686, 687, 687, 687, 687, 688, 688, 688, 688, 689, 689, 689, 689, 689, 689, 689, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690, 691, 691, 691, 691, 691, 690, 690, 690, 689, 689, 690, 690, 690, 690, 689, 689, 689, 689, 689, 689, 689, 690, 690, 691, 691, 692, 692, 692, 692, 692, 692, 692, 691, 691, 690, 690, 690, 690, 690, 691, 691, 691, 692, 692, 692, 692, 692, 692, 692, 692, 692, 693, 693, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 695, 696, 697, 698, 699, 703, 707, 712, 714, 715, 715, 715, 715, 715, 715, 715, 714;
