 705, 703, 702, 701, 701, 699, 700, 702, 707, 709, 707, 706, 705, 705, 704, 704, 704, 704, 701, 700, 700, 701, 702, 701, 701, 701, 701, 702, 700, 700, 700, 703, 706, 704, 702, 701, 701, 702, 704, 704, 703, 703, 701, 701, 701, 701, 702, 702, 703, 702, 703, 702, 702, 702, 703, 705, 708, 708, 707, 705, 702, 701, 701, 704, 705, 703, 703, 702, 703, 703, 704, 702, 701, 701, 701, 702, 702, 703, 704, 707, 706, 704, 703, 703, 705, 705, 705, 706, 707, 705, 705, 703, 702, 701, 702, 703, 703, 703, 704, 703, 704, 704, 705, 707, 705, 703, 704, 704, 703, 701, 701, 704, 705, 703, 703, 703, 703, 703, 702, 704, 705, 705, 706, 706, 706, 706, 706, 707, 706, 706;
 704, 703, 702, 701, 699, 699, 700, 701, 705, 709, 710, 710, 707, 706, 705, 705, 705, 706, 703, 700, 700, 700, 701, 700, 699, 699, 700, 702, 701, 699, 700, 703, 708, 707, 705, 704, 703, 704, 705, 704, 704, 703, 702, 701, 701, 701, 702, 703, 702, 702, 701, 701, 701, 702, 702, 705, 707, 707, 707, 705, 703, 702, 702, 704, 705, 704, 704, 702, 703, 703, 703, 702, 701, 701, 701, 702, 702, 704, 704, 707, 706, 704, 703, 703, 705, 705, 705, 705, 706, 703, 703, 703, 702, 701, 702, 704, 704, 704, 703, 703, 703, 704, 705, 708, 705, 704, 704, 705, 705, 704, 704, 706, 705, 705, 703, 703, 703, 704, 703, 704, 705, 705, 705, 706, 707, 707, 706, 707, 706, 706;
 704, 704, 703, 701, 700, 699, 700, 702, 702, 704, 704, 705, 704, 704, 703, 703, 702, 702, 702, 701, 701, 700, 701, 701, 700, 699, 700, 702, 702, 699, 700, 703, 707, 707, 706, 704, 704, 705, 705, 704, 704, 704, 703, 701, 699, 699, 700, 702, 702, 701, 700, 701, 701, 701, 701, 704, 709, 710, 710, 707, 706, 706, 705, 706, 707, 703, 702, 700, 700, 700, 701, 701, 702, 702, 701, 701, 703, 705, 706, 709, 708, 705, 703, 703, 705, 705, 705, 705, 705, 702, 702, 702, 702, 701, 702, 704, 705, 703, 702, 702, 703, 705, 706, 707, 704, 702, 703, 704, 705, 705, 706, 707, 705, 705, 704, 703, 702, 702, 703, 704, 705, 704, 705, 705, 707, 707, 706, 705, 704, 704;
 703, 703, 702, 700, 699, 700, 700, 701, 700, 702, 703, 704, 702, 702, 701, 702, 702, 703, 702, 702, 702, 702, 703, 701, 701, 700, 701, 702, 702, 700, 701, 702, 703, 702, 702, 702, 702, 703, 703, 701, 700, 701, 704, 704, 702, 701, 702, 704, 703, 703, 701, 702, 702, 703, 703, 705, 706, 708, 706, 705, 706, 707, 705, 704, 705, 704, 702, 701, 700, 700, 700, 701, 702, 701, 700, 700, 701, 705, 706, 710, 708, 707, 705, 706, 707, 708, 707, 707, 706, 703, 702, 702, 701, 702, 702, 705, 704, 704, 703, 703, 702, 703, 705, 708, 706, 704, 704, 704, 706, 707, 708, 708, 706, 706, 704, 703, 702, 703, 704, 705, 705, 705, 704, 704, 704, 705, 706, 705, 704, 705;
 703, 703, 702, 701, 701, 702, 702, 702, 700, 701, 701, 702, 702, 701, 701, 700, 701, 702, 703, 704, 706, 706, 706, 704, 706, 706, 708, 705, 704, 702, 701, 701, 701, 702, 703, 701, 701, 702, 703, 700, 699, 699, 703, 704, 703, 701, 702, 704, 703, 703, 703, 704, 704, 703, 702, 704, 705, 705, 703, 704, 704, 704, 702, 701, 701, 701, 701, 702, 702, 702, 701, 702, 703, 703, 701, 701, 702, 703, 704, 705, 704, 704, 702, 703, 703, 704, 705, 704, 704, 703, 703, 702, 701, 702, 702, 704, 703, 703, 702, 702, 702, 703, 704, 706, 705, 705, 706, 706, 707, 709, 710, 710, 706, 705, 704, 703, 702, 702, 703, 704, 705, 704, 703, 703, 702, 703, 705, 704, 704, 705;
 702, 701, 701, 701, 702, 703, 704, 704, 701, 702, 702, 703, 702, 701, 700, 700, 701, 703, 703, 704, 703, 705, 703, 702, 703, 705, 706, 705, 706, 705, 700, 699, 700, 702, 702, 701, 702, 702, 702, 701, 700, 699, 702, 704, 708, 706, 705, 705, 705, 704, 704, 706, 707, 706, 703, 704, 703, 703, 700, 701, 701, 702, 702, 701, 700, 700, 701, 705, 706, 706, 704, 703, 703, 703, 702, 701, 701, 703, 703, 703, 702, 702, 702, 703, 703, 704, 703, 703, 702, 703, 703, 703, 703, 703, 703, 704, 704, 705, 704, 705, 703, 703, 702, 702, 702, 704, 706, 704, 703, 704, 705, 705, 704, 706, 705, 705, 705, 706, 706, 706, 706, 705, 704, 703, 703, 704, 705, 704, 704, 705;
 701, 700, 701, 701, 702, 703, 704, 703, 702, 701, 703, 702, 702, 702, 702, 700, 701, 702, 703, 704, 704, 704, 701, 700, 700, 703, 704, 703, 704, 703, 700, 699, 700, 701, 702, 701, 702, 702, 702, 701, 701, 701, 702, 703, 706, 704, 703, 704, 705, 703, 704, 704, 707, 704, 702, 702, 702, 701, 700, 701, 701, 701, 701, 703, 702, 702, 701, 705, 708, 707, 707, 705, 706, 706, 707, 705, 706, 702, 701, 699, 700, 700, 701, 702, 702, 703, 702, 701, 699, 701, 705, 707, 705, 703, 705, 706, 706, 705, 704, 704, 704, 704, 702, 700, 701, 702, 704, 703, 703, 703, 704, 704, 704, 705, 706, 706, 707, 707, 707, 706, 705, 705, 705, 704, 705, 705, 705, 704, 704, 705;
 699, 700, 701, 702, 702, 702, 703, 703, 701, 701, 702, 702, 702, 702, 702, 701, 701, 701, 700, 701, 702, 702, 700, 701, 700, 700, 700, 701, 703, 703, 701, 702, 701, 700, 699, 701, 702, 702, 702, 702, 702, 702, 702, 703, 706, 704, 703, 703, 704, 704, 704, 703, 704, 704, 703, 703, 702, 701, 699, 701, 701, 701, 701, 703, 703, 703, 701, 703, 704, 704, 704, 702, 701, 702, 703, 704, 706, 703, 702, 701, 701, 701, 702, 703, 703, 703, 701, 700, 698, 701, 702, 707, 704, 704, 705, 707, 707, 708, 707, 708, 705, 704, 702, 701, 701, 703, 704, 703, 703, 703, 702, 702, 703, 705, 708, 708, 708, 710, 711, 710, 709, 710, 710, 711, 708, 708, 705, 705, 703, 705;
 701, 701, 702, 702, 702, 701, 701, 701, 701, 701, 701, 701, 701, 702, 702, 702, 702, 701, 702, 703, 706, 704, 702, 701, 701, 700, 701, 701, 703, 703, 704, 703, 701, 699, 699, 700, 701, 702, 702, 702, 702, 701, 701, 702, 705, 703, 704, 704, 704, 703, 704, 702, 702, 701, 703, 703, 703, 702, 702, 702, 703, 702, 701, 702, 703, 704, 704, 704, 703, 702, 704, 702, 701, 701, 703, 704, 705, 701, 702, 701, 702, 701, 702, 702, 702, 702, 701, 701, 700, 700, 701, 705, 704, 703, 703, 704, 705, 705, 704, 704, 704, 704, 703, 702, 703, 703, 704, 704, 705, 704, 704, 703, 703, 704, 707, 705, 704, 705, 706, 707, 706, 709, 709, 710, 707, 707, 706, 705, 705, 705;
 702, 701, 702, 702, 702, 701, 700, 701, 701, 701, 700, 701, 701, 701, 701, 702, 702, 701, 701, 702, 705, 702, 701, 701, 702, 701, 701, 702, 704, 705, 704, 703, 702, 701, 700, 702, 702, 702, 702, 703, 703, 702, 701, 701, 703, 702, 703, 703, 703, 704, 704, 703, 702, 703, 703, 703, 703, 703, 703, 703, 703, 703, 701, 701, 700, 702, 703, 706, 704, 704, 705, 704, 703, 701, 703, 704, 706, 704, 705, 703, 703, 702, 701, 701, 702, 702, 702, 702, 702, 702, 701, 704, 703, 703, 703, 705, 705, 706, 705, 706, 705, 704, 703, 703, 704, 704, 705, 704, 705, 704, 703, 702, 703, 705, 705, 705, 704, 706, 706, 705, 704, 707, 707, 708, 707, 707, 706, 707, 705, 705;
 703, 702, 702, 700, 701, 700, 700, 701, 701, 701, 701, 701, 701, 700, 702, 702, 703, 701, 703, 704, 706, 702, 701, 701, 702, 702, 702, 702, 703, 705, 704, 703, 701, 700, 701, 701, 699, 700, 701, 703, 703, 702, 701, 702, 702, 701, 702, 703, 703, 703, 704, 703, 702, 701, 700, 701, 702, 704, 704, 704, 703, 703, 702, 701, 700, 703, 704, 707, 705, 703, 705, 704, 704, 701, 703, 702, 705, 704, 704, 703, 703, 702, 701, 701, 701, 701, 702, 703, 704, 703, 703, 704, 703, 702, 703, 704, 705, 704, 704, 704, 704, 703, 703, 703, 704, 703, 704, 704, 704, 703, 702, 702, 703, 705, 704, 705, 704, 705, 706, 705, 705, 706, 707, 708, 708, 707, 707, 706, 706, 704;
 701, 701, 702, 701, 700, 700, 700, 701, 700, 700, 699, 701, 701, 701, 701, 702, 702, 701, 701, 700, 704, 702, 701, 701, 702, 702, 702, 702, 701, 702, 702, 702, 702, 702, 701, 700, 699, 700, 700, 703, 702, 702, 701, 702, 703, 701, 700, 701, 701, 703, 703, 703, 703, 704, 701, 701, 700, 703, 703, 704, 702, 703, 702, 703, 701, 702, 703, 708, 706, 705, 704, 704, 704, 702, 701, 701, 704, 704, 704, 704, 703, 703, 702, 702, 701, 702, 702, 703, 703, 704, 704, 705, 703, 703, 703, 703, 703, 703, 703, 705, 704, 703, 703, 703, 703, 703, 704, 704, 704, 703, 703, 703, 703, 703, 702, 704, 705, 706, 705, 703, 704, 704, 705, 707, 707, 707, 707, 706, 706, 705;
 702, 703, 703, 701, 700, 699, 700, 701, 700, 699, 698, 699, 700, 700, 700, 701, 701, 700, 700, 701, 705, 702, 702, 701, 702, 702, 704, 704, 702, 703, 703, 702, 701, 700, 700, 699, 698, 699, 699, 700, 700, 700, 701, 703, 703, 701, 700, 700, 701, 702, 704, 703, 704, 703, 701, 701, 701, 703, 704, 703, 701, 702, 703, 703, 702, 702, 703, 706, 705, 704, 702, 702, 703, 702, 702, 701, 703, 701, 703, 703, 704, 703, 702, 701, 700, 701, 702, 702, 703, 704, 705, 705, 704, 703, 703, 702, 702, 702, 703, 703, 703, 702, 702, 702, 702, 702, 704, 705, 704, 703, 703, 702, 703, 703, 704, 704, 703, 703, 704, 704, 706, 704, 706, 706, 707, 706, 706, 705, 705, 705;
 702, 702, 702, 701, 699, 699, 700, 701, 700, 698, 698, 698, 699, 700, 699, 699, 699, 699, 699, 701, 705, 704, 705, 705, 704, 705, 706, 707, 706, 704, 701, 701, 700, 700, 699, 699, 699, 700, 699, 700, 699, 699, 700, 702, 703, 703, 702, 702, 701, 703, 704, 703, 705, 704, 701, 701, 700, 702, 702, 703, 701, 702, 701, 703, 701, 701, 701, 704, 703, 703, 702, 703, 703, 703, 701, 702, 704, 701, 703, 703, 704, 703, 701, 701, 701, 703, 703, 703, 703, 705, 705, 705, 703, 703, 703, 703, 703, 703, 703, 705, 704, 702, 702, 702, 703, 702, 703, 703, 704, 704, 705, 704, 704, 703, 705, 705, 704, 704, 705, 703, 704, 703, 705, 705, 706, 706, 706, 705, 706, 706;
 703, 702, 702, 700, 700, 699, 700, 701, 702, 700, 700, 699, 700, 700, 700, 699, 699, 701, 701, 701, 701, 701, 702, 701, 702, 703, 705, 705, 704, 704, 701, 701, 699, 698, 698, 698, 699, 700, 700, 700, 699, 699, 700, 701, 702, 704, 705, 705, 703, 704, 706, 706, 707, 703, 700, 699, 699, 700, 700, 701, 701, 701, 700, 700, 700, 701, 702, 705, 706, 705, 704, 703, 703, 703, 703, 703, 705, 701, 703, 702, 704, 701, 702, 702, 703, 703, 702, 703, 703, 705, 705, 705, 704, 704, 704, 704, 705, 705, 705, 705, 703, 702, 701, 702, 702, 703, 703, 702, 703, 703, 704, 703, 703, 703, 706, 704, 704, 704, 705, 704, 705, 704, 705, 705, 706, 705, 705, 705, 706, 706;
 701, 701, 701, 701, 700, 699, 699, 701, 703, 702, 703, 702, 703, 704, 701, 701, 700, 704, 701, 700, 699, 700, 699, 699, 700, 701, 702, 702, 701, 700, 699, 701, 700, 699, 698, 700, 700, 702, 701, 702, 700, 701, 700, 700, 701, 703, 703, 703, 702, 702, 701, 702, 702, 702, 701, 700, 699, 700, 699, 701, 701, 701, 700, 700, 700, 701, 702, 704, 704, 704, 705, 704, 704, 704, 703, 703, 703, 702, 702, 702, 702, 701, 702, 702, 702, 702, 701, 702, 702, 704, 705, 706, 706, 706, 707, 707, 708, 708, 708, 708, 704, 702, 700, 701, 702, 701, 700, 700, 702, 704, 704, 703, 702, 703, 706, 705, 705, 706, 706, 706, 706, 706, 706, 707, 706, 704, 704, 705, 706, 705;
