[710, 710, 710, 710, 710, 711, 711, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 712, 711, 712, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 712, 712, 713, 713, 713, 713, 714, 714, 714, 714, 713, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 714, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 713, 714, 714, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 713, 713, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 711, 710, 710, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 711, 711, 712, 712, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 712, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 714, 714, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 715, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 714, 714, 714, 714, 714, 714, 713, 713, 714, 714, 713, 714, 714, 714, 713, 713, 713, 713, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 711, 711, 710, 711, 711, 711, 711, 711, 711, 711, 712, 712, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 712, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 714, 714, 714, 714, 714, 714, 714, 713, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 712, 712, 711, 711, 712, 712, 712, 712, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 713, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 715, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 714, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 712, 712, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 711, 711, 710, 710, 711, 711, 711, 711, 711, 711, 712, 712, 711, 711, 711, 711, 712, 711, 711, 712, 712, 712, 711, 711, 712, 712, 712, 712, 712, 712, 713, 713, 713, 712, 712, 712, 712, 713, 713, 713, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 710, 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 712, 711, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 714, 714, 714, 714, 714, 714, 714, 713, 714, 714, 714, 714, 714, 714, 713, 713, 714, 713, 713, 714, 713, 714, 714, 714, 714, 714, 713, 714, 714, 714, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 713, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 712, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 714, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 714, 715, 715, 715, 714, 715, 715, 715, 714, 714, 714, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 714, 713, 714, 713, 713, 713, 714, 714, 714, 714, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 713, 712, 712, 713, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 713;
 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 712, 712, 712, 712, 712, 712, 713, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 714, 715, 715, 715, 714, 714, 715, 715, 715, 715, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 715, 714, 715, 715, 715, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 712, 712, 712, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 713;
 710, 710, 711, 710, 711, 711, 711, 712, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 711, 711, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 712, 712, 712, 713, 712, 712, 712, 713, 713, 713, 713, 713, 712, 712, 713, 712, 713, 713, 713, 713, 713, 713, 713, 712, 713, 713, 713, 713, 714, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 714, 714, 714, 714, 715, 714, 714, 714, 715, 715, 715, 715, 715, 714, 714, 714, 715, 715, 715, 715, 715, 715, 714, 715, 715, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 714, 714, 715, 715, 715, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713;
